ts,city,target,local_time,hour,bin,bid,ask,spread,vol,model_p
2026-09-26T03:10:01Z,wellington,2026-09-26,2026-09-26 15:10,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:10:01Z,wellington,2026-09-26,2026-09-26 15:10,15,14°C,0.9,0.001,-0.899,15077,
2026-09-26T03:10:01Z,wellington,2026-09-26,2026-09-26 15:10,15,15°C,0.067,0.996,0.929,9705,0.99
2026-09-26T03:10:01Z,wellington,2026-09-26,2026-09-26 15:10,15,16°C,0.033,0.01,-0.023,7660,0.002
2026-09-26T03:10:01Z,wellington,2026-09-26,2026-09-26 15:10,15,17°C,0.0,0.004,0.004,4375,
2026-09-26T03:10:01Z,wellington,2026-09-26,2026-09-26 15:10,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:10:01Z,wellington,2026-09-26,2026-09-26 15:10,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,10°C,0.0,0.001,0.001,1225,
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,11°C,0.0,0.001,0.001,934,
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,12°C,0.0,0.001,0.001,389,
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,14°C,0.9,0.001,-0.899,15077,
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,15°C,0.067,0.996,0.929,9705,0.99
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,16°C,0.033,0.01,-0.023,7660,0.002
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,17°C,0.0,0.004,0.004,4375,
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:15:01Z,wellington,2026-09-26,2026-09-26 15:15,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,10°C,0.0,0.001,0.001,1225,
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,11°C,0.0,0.001,0.001,934,
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,12°C,0.0,0.001,0.001,389,
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,14°C,0.9,0.001,-0.899,15077,
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,15°C,0.067,0.996,0.929,9705,0.99
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,16°C,0.033,0.01,-0.023,7660,0.002
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,17°C,0.0,0.004,0.004,4375,
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:20:48Z,wellington,2026-09-26,2026-09-26 15:20,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,10°C,0.0,0.001,0.001,1225,
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,11°C,0.0,0.001,0.001,934,
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,12°C,0.0,0.001,0.001,389,
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,14°C,0.9,0.001,-0.899,15097,
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,15°C,0.067,0.996,0.929,9707,0.99
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,17°C,0.0,0.004,0.004,4675,
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:25:01Z,wellington,2026-09-26,2026-09-26 15:25,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,19°C or below,0.0,0.001,0.001,101,
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,20°C,0.0,0.001,0.001,318,
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,21°C,0.0,0.001,0.001,9630,
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,22°C,0.267,0.75,0.483,3116,0.58
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,23°C,0.4,0.3,-0.1,2018,0.21
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,24°C,0.267,0.07,-0.197,4949,0.05
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,25°C,0.067,0.03,-0.037,4136,0.01
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,26°C,0.0,0.002,0.002,1485,0.001
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,27°C,0.0,0.003,0.003,2241,0.002
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,28°C,0.0,0.001,0.001,1984,
2026-09-26T03:30:01Z,busan,2026-09-26,2026-09-26 12:30,12,29°C or higher,0.0,0.001,0.001,1354,
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,10°C,0.0,0.001,0.001,1225,
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,11°C,0.0,0.001,0.001,934,
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,12°C,0.0,0.001,0.001,389,
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,14°C,0.9,0.001,-0.899,15097,
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,15°C,0.067,0.996,0.929,9707,0.99
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,17°C,0.0,0.004,0.004,4675,
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:30:01Z,wellington,2026-09-26,2026-09-26 15:30,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,10°C,0.0,0.001,0.001,1225,
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,11°C,0.0,0.001,0.001,934,
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,12°C,0.0,0.001,0.001,389,
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,14°C,0.9,0.001,-0.899,15097,
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,15°C,0.067,0.996,0.929,9707,0.99
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,17°C,0.0,0.004,0.004,4675,
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:35:00Z,wellington,2026-09-26,2026-09-26 15:35,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,10°C,0.0,0.001,0.001,1225,
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,11°C,0.0,0.001,0.001,934,
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,12°C,0.0,0.001,0.001,389,
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,14°C,0.9,0.001,-0.899,15097,
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,15°C,0.067,0.996,0.929,9707,0.99
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,17°C,0.0,0.004,0.004,4675,
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:40:00Z,wellington,2026-09-26,2026-09-26 15:40,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,19°C or below,0.0,0.001,0.001,101,
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,20°C,0.0,0.001,0.001,318,
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,21°C,0.0,0.001,0.001,9630,
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,22°C,0.267,0.71,0.443,3145,0.6
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,23°C,0.4,0.28,-0.12,2028,0.23
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,24°C,0.267,0.06,-0.207,4949,0.05
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,25°C,0.067,0.03,-0.037,4176,0.01
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,26°C,0.0,0.002,0.002,1485,0.001
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,27°C,0.0,0.003,0.003,2241,
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,28°C,0.0,0.001,0.001,1984,
2026-09-26T03:45:00Z,busan,2026-09-26,2026-09-26 12:45,12,29°C or higher,0.0,0.001,0.001,1354,
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,10°C,0.0,0.001,0.001,1225,
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,11°C,0.0,0.001,0.001,934,
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,12°C,0.0,0.001,0.001,389,
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,14°C,0.9,0.001,-0.899,15097,
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,15°C,0.067,0.996,0.929,9707,0.99
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,17°C,0.0,0.004,0.004,4675,
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:45:00Z,wellington,2026-09-26,2026-09-26 15:45,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,10°C,0.0,0.001,0.001,1225,
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,11°C,0.0,0.001,0.001,934,
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,12°C,0.0,0.001,0.001,389,
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,14°C,0.9,0.001,-0.899,15097,
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,15°C,0.067,0.996,0.929,9707,0.99
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,17°C,0.0,0.004,0.004,4675,
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:50:00Z,wellington,2026-09-26,2026-09-26 15:50,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,10°C,0.0,0.001,0.001,1225,
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,11°C,0.0,0.001,0.001,934,
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,12°C,0.0,0.001,0.001,389,
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,13°C,0.0,0.001,0.001,3745,
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,14°C,0.9,0.001,-0.899,15097,
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,15°C,0.067,0.996,0.929,9707,0.99
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,17°C,0.0,0.004,0.004,4675,
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,18°C,0.0,0.001,0.001,2756,
2026-09-26T03:55:00Z,wellington,2026-09-26,2026-09-26 15:55,15,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,19°C or below,0.0,0.001,0.001,101,
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,20°C,0.0,0.001,0.001,318,
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,21°C,0.0,0.001,0.001,9630,
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,22°C,0.633,0.66,0.027,3226,0.59
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,23°C,0.333,0.35,0.017,2053,0.3
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,24°C,0.0,0.06,0.06,4960,0.04
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,25°C,0.033,0.02,-0.013,4181,0.01
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,26°C,0.0,0.002,0.002,1490,0.001
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,27°C,0.0,0.004,0.004,2741,
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,28°C,0.0,0.001,0.001,1984,
2026-09-26T04:00:01Z,busan,2026-09-26,2026-09-26 13:00,13,29°C or higher,0.0,0.001,0.001,1354,
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,10°C,0.0,0.001,0.001,1225,
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,11°C,0.0,0.001,0.001,934,
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,12°C,0.0,0.001,0.001,389,
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,13°C,0.0,0.001,0.001,3745,
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,14°C,0.967,0.001,-0.966,15097,
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,15°C,0.0,0.996,0.996,9707,0.99
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,17°C,0.0,0.004,0.004,4675,
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,18°C,0.0,0.001,0.001,2756,
2026-09-26T04:00:01Z,wellington,2026-09-26,2026-09-26 16:00,16,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,10°C,0.0,0.001,0.001,1225,
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,11°C,0.0,0.001,0.001,934,
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,12°C,0.0,0.001,0.001,389,
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,13°C,0.0,0.001,0.001,3745,
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,14°C,0.967,0.001,-0.966,15097,
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,15°C,0.0,0.996,0.996,9707,0.99
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,17°C,0.0,0.004,0.004,4675,
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,18°C,0.0,0.001,0.001,2756,
2026-09-26T04:05:00Z,wellington,2026-09-26,2026-09-26 16:05,16,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,10°C,0.0,0.001,0.001,1225,
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,11°C,0.0,0.001,0.001,934,
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,12°C,0.0,0.001,0.001,389,
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,13°C,0.0,0.001,0.001,3745,
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,14°C,0.967,0.001,-0.966,15099,
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,15°C,0.0,0.997,0.997,9754,0.99
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,17°C,0.0,0.004,0.004,4675,
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,18°C,0.0,0.001,0.001,2756,
2026-09-26T04:10:00Z,wellington,2026-09-26,2026-09-26 16:10,16,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,19°C or below,0.0,0.001,0.001,101,
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,20°C,0.0,0.001,0.001,318,
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,21°C,0.0,0.001,0.001,9630,
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,22°C,0.633,0.67,0.037,3448,0.54
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,23°C,0.333,0.34,0.007,2086,0.27
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,24°C,0.0,0.07,0.07,4983,0.04
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,25°C,0.033,0.03,-0.003,4206,0.02
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,26°C,0.0,0.005,0.005,1525,0.001
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,27°C,0.0,0.004,0.004,2764,
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,28°C,0.0,0.001,0.001,1984,
2026-09-26T04:15:00Z,busan,2026-09-26,2026-09-26 13:15,13,29°C or higher,0.0,0.001,0.001,1354,
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,10°C,0.0,0.001,0.001,1225,
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,11°C,0.0,0.001,0.001,934,
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,12°C,0.0,0.001,0.001,389,
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,13°C,0.0,0.001,0.001,3745,
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,14°C,0.967,0.001,-0.966,15099,
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,15°C,0.0,0.997,0.997,9754,0.99
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,17°C,0.0,0.004,0.004,4675,
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,18°C,0.0,0.001,0.001,2756,
2026-09-26T04:15:00Z,wellington,2026-09-26,2026-09-26 16:15,16,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,10°C,0.0,0.001,0.001,1225,
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,11°C,0.0,0.001,0.001,934,
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,12°C,0.0,0.001,0.001,389,
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,13°C,0.0,0.001,0.001,3745,
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,14°C,0.967,0.001,-0.966,15099,
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,15°C,0.0,0.997,0.997,9754,0.99
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,17°C,0.0,0.004,0.004,4675,
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,18°C,0.0,0.001,0.001,2756,
2026-09-26T04:20:01Z,wellington,2026-09-26,2026-09-26 16:20,16,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,9°C or below,0.0,0.001,0.001,1214,
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,10°C,0.0,0.001,0.001,1225,
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,11°C,0.0,0.001,0.001,934,
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,12°C,0.0,0.001,0.001,389,
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,13°C,0.0,0.001,0.001,3745,
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,14°C,0.967,0.001,-0.966,15099,
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,15°C,0.0,0.997,0.997,9759,0.99
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,16°C,0.033,0.01,-0.023,7663,0.002
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,17°C,0.0,0.001,0.001,4704,
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,18°C,0.0,0.001,0.001,2756,
2026-09-26T04:25:01Z,wellington,2026-09-26,2026-09-26 16:25,16,19°C or higher,0.0,0.001,0.001,95,
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,19°C or below,0.0,0.001,0.001,101,
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,20°C,0.0,0.001,0.001,318,
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,21°C,0.0,0.001,0.001,9630,
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,22°C,0.633,0.68,0.047,3528,0.57
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,23°C,0.333,0.32,-0.013,2128,0.24
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,24°C,0.0,0.06,0.06,5055,0.04
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,25°C,0.033,0.03,-0.003,4223,0.01
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,26°C,0.0,0.002,0.002,1557,0.001
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,27°C,0.0,0.004,0.004,2764,
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,28°C,0.0,0.001,0.001,1984,
2026-09-26T04:30:52Z,busan,2026-09-26,2026-09-26 13:30,13,29°C or higher,0.0,0.001,0.001,1354,
2026-09-26T04:30:52Z,chengdu,2026-09-26,2026-09-26 12:30,12,23°C or below,0.0,0.001,0.001,185,
2026-09-26T04:30:52Z,chengdu,2026-09-26,2026-09-26 12:30,12,24°C,0.0,0.001,0.001,1817,
2026-09-26T04:30:52Z,chengdu,2026-09-26,2026-09-26 12:30,12,25°C,0.0,0.001,0.001,1482,
2026-09-26T04:30:52Z,chengdu,2026-09-26,2026-09-26 12:30,12,26°C,0.2,0.02,-0.18,389,0.01
2026-09-26T04:30:52Z,chengdu,2026-09-26,2026-09-26 12:30,12,27°C,0.3,0.03,-0.27,1173,0.01
